#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,ReH,ReE,ReHTilde,dvcs
10,5,5.75,2.375,0.373,-0.372,82.5,0.0228192,0.00114096,0.05,-2.38607,1.7529,0.821841,0.00910937
10,6,5.75,2.375,0.373,-0.372,97.5,0.0213946,0.00106973,0.05,-2.38607,1.7529,0.821841,0.00910937
10,7,5.75,2.375,0.373,-0.372,112.5,0.019111,0.000955549,0.05,-2.38607,1.7529,0.821841,0.00910937
10,8,5.75,2.375,0.373,-0.372,127.5,0.0162999,0.000814997,0.05,-2.38607,1.7529,0.821841,0.00910937
10,9,5.75,2.375,0.373,-0.372,142.5,0.0165831,0.000829154,0.05,-2.38607,1.7529,0.821841,0.00910937
10,10,5.75,2.375,0.373,-0.372,157.5,0.0146951,0.000734754,0.05,-2.38607,1.7529,0.821841,0.00910937
10,11,5.75,2.375,0.373,-0.372,172.5,0.015724,0.000786201,0.05,-2.38607,1.7529,0.821841,0.00910937
10,12,5.75,2.375,0.373,-0.372,187.5,0.015628,0.000781402,0.05,-2.38607,1.7529,0.821841,0.00910937
10,13,5.75,2.375,0.373,-0.372,202.5,0.0149376,0.000746881,0.05,-2.38607,1.7529,0.821841,0.00910937
10,14,5.75,2.375,0.373,-0.372,217.5,0.0152964,0.000764821,0.05,-2.38607,1.7529,0.821841,0.00910937
10,15,5.75,2.375,0.373,-0.372,232.5,0.0179991,0.000899956,0.05,-2.38607,1.7529,0.821841,0.00910937
10,16,5.75,2.375,0.373,-0.372,247.5,0.0176948,0.000884741,0.05,-2.38607,1.7529,0.821841,0.00910937
10,17,5.75,2.375,0.373,-0.372,262.5,0.0206067,0.00103034,0.05,-2.38607,1.7529,0.821841,0.00910937
10,18,5.75,2.375,0.373,-0.372,277.5,0.0229322,0.00114661,0.05,-2.38607,1.7529,0.821841,0.00910937
10,19,5.75,2.375,0.373,-0.372,292.5,0.0303198,0.00151599,0.05,-2.38607,1.7529,0.821841,0.00910937
10,20,5.75,2.375,0.373,-0.372,307.5,0.0395711,0.00197855,0.05,-2.38607,1.7529,0.821841,0.00910937
10,21,5.75,2.375,0.373,-0.372,322.5,0.0502555,0.00251277,0.05,-2.38607,1.7529,0.821841,0.00910937
10,22,5.75,2.375,0.373,-0.372,337.5,0.0638633,0.00319317,0.05,-2.38607,1.7529,0.821841,0.00910937
10,23,5.75,2.375,0.373,-0.372,352.5,0.0680442,0.00340221,0.05,-2.38607,1.7529,0.821841,0.00910937
11,0,5.75,2.012,0.378,-0.192,7.5,0.0642521,0.0032126,0.05,-2.4544,2.15838,1.30188,0.0217681
11,1,5.75,2.012,0.378,-0.192,22.5,0.0586822,0.00293411,0.05,-2.4544,2.15838,1.30188,0.0217681
11,2,5.75,2.012,0.378,-0.192,37.5,0.0573612,0.00286806,0.05,-2.4544,2.15838,1.30188,0.0217681
11,3,5.75,2.012,0.378,-0.192,52.5,0.0529209,0.00264604,0.05,-2.4544,2.15838,1.30188,0.0217681
11,4,5.75,2.012,0.378,-0.192,67.5,0.0542721,0.00271361,0.05,-2.4544,2.15838,1.30188,0.0217681
11,5,5.75,2.012,0.378,-0.192,82.5,0.0496722,0.00248361,0.05,-2.4544,2.15838,1.30188,0.0217681
11,6,5.75,2.012,0.378,-0.192,97.5,0.0461425,0.00230713,0.05,-2.4544,2.15838,1.30188,0.0217681
11,7,5.75,2.012,0.378,-0.192,112.5,0.0429244,0.00214622,0.05,-2.4544,2.15838,1.30188,0.0217681
11,8,5.75,2.012,0.378,-0.192,127.5,0.0421002,0.00210501,0.05,-2.4544,2.15838,1.30188,0.0217681
11,9,5.75,2.012,0.378,-0.192,142.5,0.0367583,0.00183792,0.05,-2.4544,2.15838,1.30188,0.0217681
11,10,5.75,2.012,0.378,-0.192,157.5,0.0392954,0.00196477,0.05,-2.4544,2.15838,1.30188,0.0217681
11,11,5.75,2.012,0.378,-0.192,172.5,0.0344196,0.00172098,0.05,-2.4544,2.15838,1.30188,0.0217681
11,12,5.75,2.012,0.378,-0.192,187.5,0.0375769,0.00187884,0.05,-2.4544,2.15838,1.30188,0.0217681
11,13,5.75,2.012,0.378,-0.192,202.5,0.0400645,0.00200322,0.05,-2.4544,2.15838,1.30188,0.0217681
11,14,5.75,2.012,0.378,-0.192,217.5,0.0379886,0.00189943,0.05,-2.4544,2.15838,1.30188,0.0217681
11,15,5.75,2.012,0.378,-0.192,232.5,0.0384464,0.00192232,0.05,-2.4544,2.15838,1.30188,0.0217681
11,16,5.75,2.012,0.378,-0.192,247.5,0.0442056,0.00221028,0.05,-2.4544,2.15838,1.30188,0.0217681
11,17,5.75,2.012,0.378,-0.192,262.5,0.0434835,0.00217417,0.05,-2.4544,2.15838,1.30188,0.0217681
11,18,5.75,2.012,0.378,-0.192,277.5,0.0517827,0.00258914,0.05,-2.4544,2.15838,1.30188,0.0217681
11,19,5.75,2.012,0.378,-0.192,292.5,0.0548505,0.00274252,0.05,-2.4544,2.15838,1.30188,0.0217681
11,20,5.75,2.012,0.378,-0.192,307.5,0.0555806,0.00277903,0.05,-2.4544,2.15838,1.30188,0.0217681
11,21,5.75,2.012,0.378,-0.192,322.5,0.0571043,0.00285522,0.05,-2.4544,2.15838,1.30188,0.0217681
11,22,5.75,2.012,0.378,-0.192,337.5,0.0596275,0.00298138,0.05,-2.4544,2.15838,1.30188,0.0217681
11,23,5.75,2.012,0.378,-0.192,352.5,0.0566745,0.00283372,0.05,-2.4544,2.15838,1.30188,0.0217681
12,0,5.75,2.054,0.392,-0.233,7.5,0.0559969,0.00279984,0.05,-2.40387,2.05448,1.16918,0.0186441
12,1,5.75,2.054,0.392,-0.233,22.5,0.0533049,0.00266525,0.05,-2.40387,2.05448,1.16918,0.0186441
12,2,5.75,2.054,0.392,-0.233,37.5,0.0484986,0.00242493,0.05,-2.40387,2.05448,1.16918,0.0186441
12,3,5.75,2.054,0.392,-0.233,52.5,0.0439394,0.00219697,0.05,-2.40387,2.05448,1.16918,0.0186441
12,4,5.75,2.054,0.392,-0.233,67.5,0.0430088,0.00215044,0.05,-2.40387,2.05448,1.16918,0.0186441
12,5,5.75,2.054,0.392,-0.233,82.5,0.0365041,0.0018252,0.05,-2.40387,2.05448,1.16918,0.0186441
12,6,5.75,2.054,0.392,-0.233,97.5,0.0363404,0.00181702,0.05,-2.40387,2.05448,1.16918,0.0186441
12,7,5.75,2.054,0.392,-0.233,112.5,0.0327552,0.00163776,0.05,-2.40387,2.05448,1.16918,0.0186441
12,8,5.75,2.054,0.392,-0.233,127.5,0.0298428,0.00149214,0.05,-2.40387,2.05448,1.16918,0.0186441
12,9,5.75,2.054,0.392,-0.233,142.5,0.0304109,0.00152054,0.05,-2.40387,2.05448,1.16918,0.0186441
12,10,5.75,2.054,0.392,-0.233,157.5,0.0286189,0.00143094,0.05,-2.40387,2.05448,1.16918,0.0186441
12,11,5.75,2.054,0.392,-0.233,172.5,0.0257288,0.00128644,0.05,-2.40387,2.05448,1.16918,0.0186441
12,12,5.75,2.054,0.392,-0.233,187.5,0.0291818,0.00145909,0.05,-2.40387,2.05448,1.16918,0.0186441
12,13,5.75,2.054,0.392,-0.233,202.5,0.0296307,0.00148153,0.05,-2.40387,2.05448,1.16918,0.0186441
12,14,5.75,2.054,0.392,-0.233,217.5,0.0300391,0.00150196,0.05,-2.40387,2.05448,1.16918,0.0186441
12,15,5.75,2.054,0.392,-0.233,232.5,0.0302592,0.00151296,0.05,-2.40387,2.05448,1.16918,0.0186441
12,16,5.75,2.054,0.392,-0.233,247.5,0.034123,0.00170615,0.05,-2.40387,2.05448,1.16918,0.0186441
12,17,5.75,2.054,0.392,-0.233,262.5,0.0381057,0.00190529,0.05,-2.40387,2.05448,1.16918,0.0186441
12,18,5.75,2.054,0.392,-0.233,277.5,0.0371648,0.00185824,0.05,-2.40387,2.05448,1.16918,0.0186441
12,19,5.75,2.054,0.392,-0.233,292.5,0.0408758,0.00204379,0.05,-2.40387,2.05448,1.16918,0.0186441
12,20,5.75,2.054,0.392,-0.233,307.5,0.0498489,0.00249244,0.05,-2.40387,2.05448,1.16918,0.0186441
12,21,5.75,2.054,0.392,-0.233,322.5,0.0541654,0.00270827,0.05,-2.40387,2.05448,1.16918,0.0186441
12,22,5.75,2.054,0.392,-0.233,337.5,0.0512986,0.00256493,0.05,-2.40387,2.05448,1.16918,0.0186441
12,23,5.75,2.054,0.392,-0.233,352.5,0.056373,0.00281865,0.05,-2.40387,2.05448,1.16918,0.0186441
13,0,5.75,2.074,0.398,-0.279,7.5,0.0534046,0.00267023,0.05,-2.36569,1.94659,1.04328,0.0165452
13,1,5.75,2.074,0.398,-0.279,22.5,0.0507483,0.00253741,0.05,-2.36569,1.94659,1.04328,0.0165452
13,2,5.75,2.074,0.398,-0.279,37.5,0.0423253,0.00211627,0.05,-2.36569,1.94659,1.04328,0.0165452
13,3,5.75,2.074,0.398,-0.279,52.5,0.0403647,0.00201824,0.05,-2.36569,1.94659,1.04328,0.0165452
13,4,5.75,2.074,0.398,-0.279,67.5,0.0372591,0.00186296,0.05,-2.36569,1.94659,1.04328,0.0165452
13,5,5.75,2.074,0.398,-0.279,82.5,0.0327269,0.00163634,0.05,-2.36569,1.94659,1.04328,0.0165452
13,6,5.75,2.074,0.398,-0.279,97.5,0.0257082,0.00128541,0.05,-2.36569,1.94659,1.04328,0.0165452
13,7,5.75,2.074,0.398,-0.279,112.5,0.0261766,0.00130883,0.05,-2.36569,1.94659,1.04328,0.0165452
13,8,5.75,2.074,0.398,-0.279,127.5,0.0262219,0.0013111,0.05,-2.36569,1.94659,1.04328,0.0165452
13,9,5.75,2.074,0.398,-0.279,142.5,0.0234546,0.00117273,0.05,-2.36569,1.94659,1.04328,0.0165452
13,10,5.75,2.074,0.398,-0.279,157.5,0.026225,0.00131125,0.05,-2.36569,1.94659,1.04328,0.0165452
13,11,5.75,2.074,0.398,-0.279,172.5,0.0221426,0.00110713,0.05,-2.36569,1.94659,1.04328,0.0165452
13,12,5.75,2.074,0.398,-0.279,187.5,0.0200543,0.00100272,0.05,-2.36569,1.94659,1.04328,0.0165452
13,13,5.75,2.074,0.398,-0.279,202.5,0.0235167,0.00117583,0.05,-2.36569,1.94659,1.04328,0.0165452
13,14,5.75,2.074,0.398,-0.279,217.5,0.0269661,0.0013483,0.05,-2.36569,1.94659,1.04328,0.0165452
13,15,5.75,2.074,0.398,-0.279,232.5,0.0251435,0.00125718,0.05,-2.36569,1.94659,1.04328,0.0165452
13,16,5.75,2.074,0.398,-0.279,247.5,0.0278274,0.00139137,0.05,-2.36569,1.94659,1.04328,0.0165452
13,17,5.75,2.074,0.398,-0.279,262.5,0.0292542,0.00146271,0.05,-2.36569,1.94659,1.04328,0.0165452
13,18,5.75,2.074,0.398,-0.279,277.5,0.033795,0.00168975,0.05,-2.36569,1.94659,1.04328,0.0165452
13,19,5.75,2.074,0.398,-0.279,292.5,0.0362877,0.00181439,0.05,-2.36569,1.94659,1.04328,0.0165452
13,20,5.75,2.074,0.398,-0.279,307.5,0.0411115,0.00205557,0.05,-2.36569,1.94659,1.04328,0.0165452
13,21,5.75,2.074,0.398,-0.279,322.5,0.0490916,0.00245458,0.05,-2.36569,1.94659,1.04328,0.0165452
13,22,5.75,2.074,0.398,-0.279,337.5,0.0510796,0.00255398,0.05,-2.36569,1.94659,1.04328,0.0165452
13,23,5.75,2.074,0.398,-0.279,352.5,0.047942,0.0023971,0.05,-2.36569,1.94659,1.04328,0.0165452
14,0,5.75,2.084,0.4,-0.324,7.5,0.0482172,0.00241086,0.05,-2.33213,1.84907,0.934829,0.0150419
14,1,5.75,2.084,0.4,-0.324,22.5,0.0418441,0.00209221,0.05,-2.33213,1.84907,0.934829,0.0150419
14,2,5.75,2.084,0.4,-0.324,37.5,0.0404074,0.00202037,0.05,-2.33213,1.84907,0.934829,0.0150419
14,3,5.75,2.084,0.4,-0.324,52.5,0.0382573,0.00191286,0.05,-2.33213,1.84907,0.934829,0.0150419
14,4,5.75,2.084,0.4,-0.324,67.5,0.0308598,0.00154299,0.05,-2.33213,1.84907,0.934829,0.0150419
14,5,5.75,2.084,0.4,-0.324,82.5,0.0266474,0.00133237,0.05,-2.33213,1.84907,0.934829,0.0150419
14,6,5.75,2.084,0.4,-0.324,97.5,0.0249658,0.00124829,0.05,-2.33213,1.84907,0.934829,0.0150419
14,7,5.75,2.084,0.4,-0.324,112.5,0.0248193,0.00124096,0.05,-2.33213,1.84907,0.934829,0.0150419
14,8,5.75,2.084,0.4,-0.324,127.5,0.021011,0.00105055,0.05,-2.33213,1.84907,0.934829,0.0150419
14,9,5.75,2.084,0.4,-0.324,142.5,0.0203957,0.00101978,0.05,-2.33213,1.84907,0.934829,0.0150419
14,10,5.75,2.084,0.4,-0.324,157.5,0.0209007,0.00104504,0.05,-2.33213,1.84907,0.934829,0.0150419
14,11,5.75,2.084,0.4,-0.324,172.5,0.020848,0.0010424,0.05,-2.33213,1.84907,0.934829,0.0150419
14,12,5.75,2.084,0.4,-0.324,187.5,0.0204725,0.00102362,0.05,-2.33213,1.84907,0.934829,0.0150419
14,13,5.75,2.084,0.4,-0.324,202.5,0.0189923,0.000949615,0.05,-2.33213,1.84907,0.934829,0.0150419
14,14,5.75,2.084,0.4,-0.324,217.5,0.0197573,0.000987866,0.05,-2.33213,1.84907,0.934829,0.0150419
14,15,5.75,2.084,0.4,-0.324,232.5,0.021651,0.00108255,0.05,-2.33213,1.84907,0.934829,0.0150419
14,16,5.75,2.084,0.4,-0.324,247.5,0.0230664,0.00115332,0.05,-2.33213,1.84907,0.934829,0.0150419
14,17,5.75,2.084,0.4,-0.324,262.5,0.0235949,0.00117975,0.05,-2.33213,1.84907,0.934829,0.0150419
14,18,5.75,2.084,0.4,-0.324,277.5,0.0266301,0.0013315,0.05,-2.33213,1.84907,0.934829,0.0150419
14,19,5.75,2.084,0.4,-0.324,292.5,0.0314196,0.00157098,0.05,-2.33213,1.84907,0.934829,0.0150419
14,20,5.75,2.084,0.4,-0.324,307.5,0.0322029,0.00161014,0.05,-2.33213,1.84907,0.934829,0.0150419
14,21,5.75,2.084,0.4,-0.324,322.5,0.0396376,0.00198188,0.05,-2.33213,1.84907,0.934829,0.0150419
14,22,5.75,2.084,0.4,-0.324,337.5,0.0489958,0.00244979,0.05,-2.33213,1.84907,0.934829,0.0150419
14,23,5.75,2.084,0.4,-0.324,352.5,0.0491023,0.00245511,0.05,-2.33213,1.84907,0.934829,0.0150419
15,0,5.75,2.091,0.401,-0.371,7.5,0.0438984,0.00219492,0.05,-2.29399,1.75483,0.833607,0.013758
15,1,5.75,2.091,0.401,-0.371,22.5,0.0437307,0.00218653,0.05,-2.29399,1.75483,0.833607,0.013758
15,2,5.75,2.091,0.401,-0.371,37.5,0.0389923,0.00194961,0.05,-2.29399,1.75483,0.833607,0.013758
15,3,5.75,2.091,0.401,-0.371,52.5,0.0328509,0.00164255,0.05,-2.29399,1.75483,0.833607,0.013758
15,4,5.75,2.091,0.401,-0.371,67.5,0.0279891,0.00139945,0.05,-2.29399,1.75483,0.833607,0.013758
15,5,5.75,2.091,0.401,-0.371,82.5,0.0248219,0.0012411,0.05,-2.29399,1.75483,0.833607,0.013758
15,6,5.75,2.091,0.401,-0.371,97.5,0.0225143,0.00112571,0.05,-2.29399,1.75483,0.833607,0.013758
15,7,5.75,2.091,0.401,-0.371,112.5,0.0220331,0.00110166,0.05,-2.29399,1.75483,0.833607,0.013758
15,8,5.75,2.091,0.401,-0.371,127.5,0.0180996,0.000904978,0.05,-2.29399,1.75483,0.833607,0.013758
15,9,5.75,2.091,0.401,-0.371,142.5,0.0193628,0.000968138,0.05,-2.29399,1.75483,0.833607,0.013758
15,10,5.75,2.091,0.401,-0.371,157.5,0.017667,0.000883351,0.05,-2.29399,1.75483,0.833607,0.013758
15,11,5.75,2.091,0.401,-0.371,172.5,0.018005,0.000900248,0.05,-2.29399,1.75483,0.833607,0.013758
15,12,5.75,2.091,0.401,-0.371,187.5,0.0182501,0.000912504,0.05,-2.29399,1.75483,0.833607,0.013758
15,13,5.75,2.091,0.401,-0.371,202.5,0.0176436,0.000882182,0.05,-2.29399,1.75483,0.833607,0.013758
15,14,5.75,2.091,0.401,-0.371,217.5,0.0192227,0.000961134,0.05,-2.29399,1.75483,0.833607,0.013758
15,15,5.75,2.091,0.401,-0.371,232.5,0.0208166,0.00104083,0.05,-2.29399,1.75483,0.833607,0.013758
15,16,5.75,2.091,0.401,-0.371,247.5,0.0195234,0.000976171,0.05,-2.29399,1.75483,0.833607,0.013758
15,17,5.75,2.091,0.401,-0.371,262.5,0.0209158,0.00104579,0.05,-2.29399,1.75483,0.833607,0.013758
15,18,5.75,2.091,0.401,-0.371,277.5,0.0251275,0.00125637,0.05,-2.29399,1.75483,0.833607,0.013758
15,19,5.75,2.091,0.401,-0.371,292.5,0.0269789,0.00134895,0.05,-2.29399,1.75483,0.833607,0.013758
15,20,5.75,2.091,0.401,-0.371,307.5,0.0292229,0.00146114,0.05,-2.29399,1.75483,0.833607,0.013758
15,21,5.75,2.091,0.401,-0.371,322.5,0.0365265,0.00182633,0.05,-2.29399,1.75483,0.833607,0.013758
15,22,5.75,2.091,0.401,-0.371,337.5,0.0432287,0.00216143,0.05,-2.29399,1.75483,0.833607,0.013758
15,23,5.75,2.091,0.401,-0.371,352.5,0.0453385,0.00226692,0.05,-2.29399,1.75483,0.833607,0.013758
16,0,5.75,2.161,0.336,-0.171,7.5,0.132474,0.00662371,0.05,-2.58762,2.21468,1.40487,0.0184424
16,1,5.75,2.161,0.336,-0.171,22.5,0.120816,0.00604079,0.05,-2.58762,2.21468,1.40487,0.0184424
16,2,5.75,2.161,0.336,-0.171,37.5,0.111711,0.00558556,0.05,-2.58762,2.21468,1.40487,0.0184424
16,3,5.75,2.161,0.336,-0.171,52.5,0.113286,0.00566432,0.05,-2.58762,2.21468,1.40487,0.0184424
16,4,5.75,2.161,0.336,-0.171,67.5,0.087421,0.00437105,0.05,-2.58762,2.21468,1.40487,0.0184424
16,5,5.75,2.161,0.336,-0.171,82.5,0.0802851,0.00401425,0.05,-2.58762,2.21468,1.40487,0.0184424
16,6,5.75,2.161,0.336,-0.171,97.5,0.0701714,0.00350857,0.05,-2.58762,2.21468,1.40487,0.0184424
16,7,5.75,2.161,0.336,-0.171,112.5,0.0622753,0.00311377,0.05,-2.58762,2.21468,1.40487,0.0184424
16,8,5.75,2.161,0.336,-0.171,127.5,0.0500467,0.00250233,0.05,-2.58762,2.21468,1.40487,0.0184424
16,9,5.75,2.161,0.336,-0.171,142.5,0.0498484,0.00249242,0.05,-2.58762,2.21468,1.40487,0.0184424
16,10,5.75,2.161,0.336,-0.171,157.5,0.0502256,0.00251128,0.05,-2.58762,2.21468,1.40487,0.0184424
16,11,5.75,2.161,0.336,-0.171,172.5,0.0490034,0.00245017,0.05,-2.58762,2.21468,1.40487,0.0184424
16,12,5.75,2.161,0.336,-0.171,187.5,0.0502363,0.00251181,0.05,-2.58762,2.21468,1.40487,0.0184424
16,13,5.75,2.161,0.336,-0.171,202.5,0.0485027,0.00242514,0.05,-2.58762,2.21468,1.40487,0.0184424
16,14,5.75,2.161,0.336,-0.171,217.5,0.0503975,0.00251988,0.05,-2.58762,2.21468,1.40487,0.0184424
16,15,5.75,2.161,0.336,-0.171,232.5,0.056041,0.00280205,0.05,-2.58762,2.21468,1.40487,0.0184424
16,16,5.75,2.161,0.336,-0.171,247.5,0.061748,0.0030874,0.05,-2.58762,2.21468,1.40487,0.0184424
16,17,5.75,2.161,0.336,-0.171,262.5,0.0718325,0.00359163,0.05,-2.58762,2.21468,1.40487,0.0184424
16,18,5.75,2.161,0.336,-0.171,277.5,0.0730562,0.00365281,0.05,-2.58762,2.21468,1.40487,0.0184424
16,19,5.75,2.161,0.336,-0.171,292.5,0.0868755,0.00434378,0.05,-2.58762,2.21468,1.40487,0.0184424
16,20,5.75,2.161,0.336,-0.171,307.5,0.0960484,0.00480242,0.05,-2.58762,2.21468,1.40487,0.0184424
16,21,5.75,2.161,0.336,-0.171,322.5,0.11286,0.00564298,0.05,-2.58762,2.21468,1.40487,0.0184424
16,22,5.75,2.161,0.336,-0.171,337.5,0.121909,0.00609544,0.05,-2.58762,2.21468,1.40487,0.0184424
16,23,5.75,2.161,0.336,-0.171,352.5,0.12404,0.00620198,0.05,-2.58762,2.21468,1.40487,0.0184424
17,0,5.75,2.19,0.342,-0.231,7.5,0.127168,0.0063584,0.05,-2.57418,2.05937,1.19056,0.015339
17,1,5.75,2.19,0.342,-0.231,22.5,0.109289,0.00546447,0.05,-2.57418,2.05937,1.19056,0.015339
17,2,5.75,2.19,0.342,-0.231,37.5,0.0929616,0.00464808,0.05,-2.57418,2.05937,1.19056,0.015339
17,3,5.75,2.19,0.342,-0.231,52.5,0.0813205,0.00406603,0.05,-2.57418,2.05937,1.19056,0.015339
17,4,5.75,2.19,0.342,-0.231,67.5,0.0680873,0.00340436,0.05,-2.57418,2.05937,1.19056,0.015339
17,5,5.75,2.19,0.342,-0.231,82.5,0.0532973,0.00266486,0.05,-2.57418,2.05937,1.19056,0.015339
17,6,5.75,2.19,0.342,-0.231,97.5,0.0416305,0.00208153,0.05,-2.57418,2.05937,1.19056,0.015339
17,7,5.75,2.19,0.342,-0.231,112.5,0.0437961,0.00218981,0.05,-2.57418,2.05937,1.19056,0.015339
17,8,5.75,2.19,0.342,-0.231,127.5,0.0393372,0.00196686,0.05,-2.57418,2.05937,1.19056,0.015339
17,9,5.75,2.19,0.342,-0.231,142.5,0.0353344,0.00176672,0.05,-2.57418,2.05937,1.19056,0.015339
17,10,5.75,2.19,0.342,-0.231,157.5,0.0337414,0.00168707,0.05,-2.57418,2.05937,1.19056,0.015339
17,11,5.75,2.19,0.342,-0.231,172.5,0.0356688,0.00178344,0.05,-2.57418,2.05937,1.19056,0.015339
17,12,5.75,2.19,0.342,-0.231,187.5,0.0363848,0.00181924,0.05,-2.57418,2.05937,1.19056,0.015339
17,13,5.75,2.19,0.342,-0.231,202.5,0.0365516,0.00182758,0.05,-2.57418,2.05937,1.19056,0.015339
17,14,5.75,2.19,0.342,-0.231,217.5,0.0388265,0.00194133,0.05,-2.57418,2.05937,1.19056,0.015339
17,15,5.75,2.19,0.342,-0.231,232.5,0.038362,0.0019181,0.05,-2.57418,2.05937,1.19056,0.015339
17,16,5.75,2.19,0.342,-0.231,247.5,0.0471095,0.00235547,0.05,-2.57418,2.05937,1.19056,0.015339
17,17,5.75,2.19,0.342,-0.231,262.5,0.0476403,0.00238201,0.05,-2.57418,2.05937,1.19056,0.015339
17,18,5.75,2.19,0.342,-0.231,277.5,0.0577179,0.00288589,0.05,-2.57418,2.05937,1.19056,0.015339
17,19,5.75,2.19,0.342,-0.231,292.5,0.0698472,0.00349236,0.05,-2.57418,2.05937,1.19056,0.015339
17,20,5.75,2.19,0.342,-0.231,307.5,0.0882447,0.00441223,0.05,-2.57418,2.05937,1.19056,0.015339
17,21,5.75,2.19,0.342,-0.231,322.5,0.0911653,0.00455826,0.05,-2.57418,2.05937,1.19056,0.015339
17,22,5.75,2.19,0.342,-0.231,337.5,0.105056,0.00525282,0.05,-2.57418,2.05937,1.19056,0.015339
17,23,5.75,2.19,0.342,-0.231,352.5,0.112226,0.0056113,0.05,-2.57418,2.05937,1.19056,0.015339
18,0,5.75,2.194,0.343,-0.278,37.5,0.0780881,0.00390441,0.05,-2.55533,1.94885,1.04804,0.0137792
18,1,5.75,2.194,0.343,-0.278,52.5,0.0699515,0.00349757,0.05,-2.55533,1.94885,1.04804,0.0137792
18,2,5.75,2.194,0.343,-0.278,67.5,0.0584305,0.00292152,0.05,-2.55533,1.94885,1.04804,0.0137792
18,3,5.75,2.194,0.343,-0.278,82.5,0.0434011,0.00217006,0.05,-2.55533,1.94885,1.04804,0.0137792
18,4,5.75,2.194,0.343,-0.278,97.5,0.0394249,0.00197124,0.05,-2.55533,1.94885,1.04804,0.0137792
18,5,5.75,2.194,0.343,-0.278,112.5,0.0336739,0.00168369,0.05,-2.55533,1.94885,1.04804,0.0137792
18,6,5.75,2.194,0.343,-0.278,127.5,0.0328755,0.00164378,0.05,-2.55533,1.94885,1.04804,0.0137792
18,7,5.75,2.194,0.343,-0.278,142.5,0.0269979,0.00134989,0.05,-2.55533,1.94885,1.04804,0.0137792
18,8,5.75,2.194,0.343,-0.278,157.5,0.0262602,0.00131301,0.05,-2.55533,1.94885,1.04804,0.0137792
18,9,5.75,2.194,0.343,-0.278,172.5,0.0289431,0.00144716,0.05,-2.55533,1.94885,1.04804,0.0137792
18,10,5.75,2.194,0.343,-0.278,187.5,0.0283843,0.00141921,0.05,-2.55533,1.94885,1.04804,0.0137792
18,11,5.75,2.194,0.343,-0.278,202.5,0.0283248,0.00141624,0.05,-2.55533,1.94885,1.04804,0.0137792
18,12,5.75,2.194,0.343,-0.278,217.5,0.0272594,0.00136297,0.05,-2.55533,1.94885,1.04804,0.0137792
18,13,5.75,2.194,0.343,-0.278,232.5,0.0296547,0.00148273,0.05,-2.55533,1.94885,1.04804,0.0137792
18,14,5.75,2.194,0.343,-0.278,247.5,0.035533,0.00177665,0.05,-2.55533,1.94885,1.04804,0.0137792
18,15,5.75,2.194,0.343,-0.278,262.5,0.0379803,0.00189901,0.05,-2.55533,1.94885,1.04804,0.0137792
18,16,5.75,2.194,0.343,-0.278,277.5,0.0485954,0.00242977,0.05,-2.55533,1.94885,1.04804,0.0137792
18,17,5.75,2.194,0.343,-0.278,292.5,0.0555067,0.00277534,0.05,-2.55533,1.94885,1.04804,0.0137792
18,18,5.75,2.194,0.343,-0.278,307.5,0.0724994,0.00362497,0.05,-2.55533,1.94885,1.04804,0.0137792
18,19,5.75,2.194,0.343,-0.278,322.5,0.0844483,0.00422242,0.05,-2.55533,1.94885,1.04804,0.0137792
19,0,5.75,2.191,0.342,-0.324,37.5,0.0817369,0.00408685,0.05,-2.53187,1.84907,0.924297,0.0126023
19,1,5.75,2.191,0.342,-0.324,52.5,0.0570846,0.00285423,0.05,-2.53187,1.84907,0.924297,0.0126023
19,2,5.75,2.191,0.342,-0.324,67.5,0.0476295,0.00238148,0.05,-2.53187,1.84907,0.924297,0.0126023
19,3,5.75,2.191,0.342,-0.324,82.5,0.0386537,0.00193268,0.05,-2.53187,1.84907,0.924297,0.0126023
19,4,5.75,2.191,0.342,-0.324,97.5,0.0340939,0.00170469,0.05,-2.53187,1.84907,0.924297,0.0126023
19,5,5.75,2.191,0.342,-0.324,112.5,0.0299734,0.00149867,0.05,-2.53187,1.84907,0.924297,0.0126023
19,6,5.75,2.191,0.342,-0.324,127.5,0.0274033,0.00137016,0.05,-2.53187,1.84907,0.924297,0.0126023
19,7,5.75,2.191,0.342,-0.324,142.5,0.023849,0.00119245,0.05,-2.53187,1.84907,0.924297,0.0126023
19,8,5.75,2.191,0.342,-0.324,157.5,0.0245613,0.00122807,0.05,-2.53187,1.84907,0.924297,0.0126023
19,9,5.75,2.191,0.342,-0.324,172.5,0.0237545,0.00118773,0.05,-2.53187,1.84907,0.924297,0.0126023
19,10,5.75,2.191,0.342,-0.324,187.5,0.0236149,0.00118074,0.05,-2.53187,1.84907,0.924297,0.0126023
19,11,5.75,2.191,0.342,-0.324,202.5,0.0249441,0.00124721,0.05,-2.53187,1.84907,0.924297,0.0126023
19,12,5.75,2.191,0.342,-0.324,217.5,0.0244009,0.00122004,0.05,-2.53187,1.84907,0.924297,0.0126023
19,13,5.75,2.191,0.342,-0.324,232.5,0.0252397,0.00126198,0.05,-2.53187,1.84907,0.924297,0.0126023
19,14,5.75,2.191,0.342,-0.324,247.5,0.026894,0.0013447,0.05,-2.53187,1.84907,0.924297,0.0126023
