#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,ReH,ReE,ReHTilde,dvcs
10,5,5.75,2.375,0.373,-0.372,82.5,0.0253696,0.00126848,0.05,-1.15977,7.69373,-1.47517,0.0105144
10,6,5.75,2.375,0.373,-0.372,97.5,0.0235257,0.00117629,0.05,-1.15977,7.69373,-1.47517,0.0105144
10,7,5.75,2.375,0.373,-0.372,112.5,0.0208222,0.00104111,0.05,-1.15977,7.69373,-1.47517,0.0105144
10,8,5.75,2.375,0.373,-0.372,127.5,0.0176279,0.000881395,0.05,-1.15977,7.69373,-1.47517,0.0105144
10,9,5.75,2.375,0.373,-0.372,142.5,0.0178323,0.000891617,0.05,-1.15977,7.69373,-1.47517,0.0105144
10,10,5.75,2.375,0.373,-0.372,157.5,0.0157408,0.000787042,0.05,-1.15977,7.69373,-1.47517,0.0105144
10,11,5.75,2.375,0.373,-0.372,172.5,0.0168097,0.000840486,0.05,-1.15977,7.69373,-1.47517,0.0105144
10,12,5.75,2.375,0.373,-0.372,187.5,0.0167071,0.000835356,0.05,-1.15977,7.69373,-1.47517,0.0105144
10,13,5.75,2.375,0.373,-0.372,202.5,0.0160007,0.000800033,0.05,-1.15977,7.69373,-1.47517,0.0105144
10,14,5.75,2.375,0.373,-0.372,217.5,0.0164488,0.000822438,0.05,-1.15977,7.69373,-1.47517,0.0105144
10,15,5.75,2.375,0.373,-0.372,232.5,0.0194655,0.000973276,0.05,-1.15977,7.69373,-1.47517,0.0105144
10,16,5.75,2.375,0.373,-0.372,247.5,0.0192792,0.000963962,0.05,-1.15977,7.69373,-1.47517,0.0105144
10,17,5.75,2.375,0.373,-0.372,262.5,0.0226594,0.00113297,0.05,-1.15977,7.69373,-1.47517,0.0105144
10,18,5.75,2.375,0.373,-0.372,277.5,0.0254952,0.00127476,0.05,-1.15977,7.69373,-1.47517,0.0105144
10,19,5.75,2.375,0.373,-0.372,292.5,0.0341366,0.00170683,0.05,-1.15977,7.69373,-1.47517,0.0105144
10,20,5.75,2.375,0.373,-0.372,307.5,0.0451605,0.00225802,0.05,-1.15977,7.69373,-1.47517,0.0105144
10,21,5.75,2.375,0.373,-0.372,322.5,0.0581076,0.00290538,0.05,-1.15977,7.69373,-1.47517,0.0105144
10,22,5.75,2.375,0.373,-0.372,337.5,0.0746213,0.00373107,0.05,-1.15977,7.69373,-1.47517,0.0105144
10,23,5.75,2.375,0.373,-0.372,352.5,0.0799768,0.00399884,0.05,-1.15977,7.69373,-1.47517,0.0105144
11,0,5.75,2.012,0.378,-0.192,7.5,0.0769992,0.00384996,0.05,1.16694,-12.0067,5.54751,0.0037063
11,1,5.75,2.012,0.378,-0.192,22.5,0.0689846,0.00344923,0.05,1.16694,-12.0067,5.54751,0.0037063
11,2,5.75,2.012,0.378,-0.192,37.5,0.0649369,0.00324684,0.05,1.16694,-12.0067,5.54751,0.0037063
11,3,5.75,2.012,0.378,-0.192,52.5,0.0567285,0.00283643,0.05,1.16694,-12.0067,5.54751,0.0037063
11,4,5.75,2.012,0.378,-0.192,67.5,0.0543015,0.00271508,0.05,1.16694,-12.0067,5.54751,0.0037063
11,5,5.75,2.012,0.378,-0.192,82.5,0.0458866,0.00229433,0.05,1.16694,-12.0067,5.54751,0.0037063
11,6,5.75,2.012,0.378,-0.192,97.5,0.0391076,0.00195538,0.05,1.16694,-12.0067,5.54751,0.0037063
11,7,5.75,2.012,0.378,-0.192,112.5,0.0333512,0.00166756,0.05,1.16694,-12.0067,5.54751,0.0037063
11,8,5.75,2.012,0.378,-0.192,127.5,0.0301553,0.00150776,0.05,1.16694,-12.0067,5.54751,0.0037063
11,9,5.75,2.012,0.378,-0.192,142.5,0.0245727,0.00122864,0.05,1.16694,-12.0067,5.54751,0.0037063
11,10,5.75,2.012,0.378,-0.192,157.5,0.0249789,0.00124894,0.05,1.16694,-12.0067,5.54751,0.0037063
11,11,5.75,2.012,0.378,-0.192,172.5,0.0213053,0.00106527,0.05,1.16694,-12.0067,5.54751,0.0037063
11,12,5.75,2.012,0.378,-0.192,187.5,0.0232596,0.00116298,0.05,1.16694,-12.0067,5.54751,0.0037063
11,13,5.75,2.012,0.378,-0.192,202.5,0.0254677,0.00127339,0.05,1.16694,-12.0067,5.54751,0.0037063
11,14,5.75,2.012,0.378,-0.192,217.5,0.0253952,0.00126976,0.05,1.16694,-12.0067,5.54751,0.0037063
11,15,5.75,2.012,0.378,-0.192,232.5,0.0275382,0.00137691,0.05,1.16694,-12.0067,5.54751,0.0037063
11,16,5.75,2.012,0.378,-0.192,247.5,0.0343467,0.00171733,0.05,1.16694,-12.0067,5.54751,0.0037063
11,17,5.75,2.012,0.378,-0.192,262.5,0.0368539,0.0018427,0.05,1.16694,-12.0067,5.54751,0.0037063
11,18,5.75,2.012,0.378,-0.192,277.5,0.0478363,0.00239181,0.05,1.16694,-12.0067,5.54751,0.0037063
11,19,5.75,2.012,0.378,-0.192,292.5,0.0548802,0.00274401,0.05,1.16694,-12.0067,5.54751,0.0037063
11,20,5.75,2.012,0.378,-0.192,307.5,0.0595797,0.00297898,0.05,1.16694,-12.0067,5.54751,0.0037063
11,21,5.75,2.012,0.378,-0.192,322.5,0.0646461,0.0032323,0.05,1.16694,-12.0067,5.54751,0.0037063
11,22,5.75,2.012,0.378,-0.192,337.5,0.0700958,0.00350479,0.05,1.16694,-12.0067,5.54751,0.0037063
11,23,5.75,2.012,0.378,-0.192,352.5,0.0679183,0.00339591,0.05,1.16694,-12.0067,5.54751,0.0037063
12,0,5.75,2.054,0.392,-0.233,7.5,0.0598106,0.00299053,0.05,-0.0264559,-2.73994,3.4351,0.00256921
12,1,5.75,2.054,0.392,-0.233,22.5,0.055334,0.0027667,0.05,-0.0264559,-2.73994,3.4351,0.00256921
12,2,5.75,2.054,0.392,-0.233,37.5,0.0476059,0.00238029,0.05,-0.0264559,-2.73994,3.4351,0.00256921
12,3,5.75,2.054,0.392,-0.233,52.5,0.0397744,0.00198872,0.05,-0.0264559,-2.73994,3.4351,0.00256921
12,4,5.75,2.054,0.392,-0.233,67.5,0.0351435,0.00175718,0.05,-0.0264559,-2.73994,3.4351,0.00256921
12,5,5.75,2.054,0.392,-0.233,82.5,0.026494,0.0013247,0.05,-0.0264559,-2.73994,3.4351,0.00256921
12,6,5.75,2.054,0.392,-0.233,97.5,0.0232067,0.00116034,0.05,-0.0264559,-2.73994,3.4351,0.00256921
12,7,5.75,2.054,0.392,-0.233,112.5,0.0183814,0.000919068,0.05,-0.0264559,-2.73994,3.4351,0.00256921
12,8,5.75,2.054,0.392,-0.233,127.5,0.0148367,0.000741834,0.05,-0.0264559,-2.73994,3.4351,0.00256921
12,9,5.75,2.054,0.392,-0.233,142.5,0.0136391,0.000681954,0.05,-0.0264559,-2.73994,3.4351,0.00256921
12,10,5.75,2.054,0.392,-0.233,157.5,0.0119041,0.000595203,0.05,-0.0264559,-2.73994,3.4351,0.00256921
12,11,5.75,2.054,0.392,-0.233,172.5,0.0102837,0.000514185,0.05,-0.0264559,-2.73994,3.4351,0.00256921
12,12,5.75,2.054,0.392,-0.233,187.5,0.0116638,0.000583192,0.05,-0.0264559,-2.73994,3.4351,0.00256921
12,13,5.75,2.054,0.392,-0.233,202.5,0.0123249,0.000616246,0.05,-0.0264559,-2.73994,3.4351,0.00256921
12,14,5.75,2.054,0.392,-0.233,217.5,0.0134724,0.000673618,0.05,-0.0264559,-2.73994,3.4351,0.00256921
12,15,5.75,2.054,0.392,-0.233,232.5,0.0150437,0.000752184,0.05,-0.0264559,-2.73994,3.4351,0.00256921
12,16,5.75,2.054,0.392,-0.233,247.5,0.019149,0.000957448,0.05,-0.0264559,-2.73994,3.4351,0.00256921
12,17,5.75,2.054,0.392,-0.233,262.5,0.024334,0.0012167,0.05,-0.0264559,-2.73994,3.4351,0.00256921
12,18,5.75,2.054,0.392,-0.233,277.5,0.0269735,0.00134868,0.05,-0.0264559,-2.73994,3.4351,0.00256921
12,19,5.75,2.054,0.392,-0.233,292.5,0.0334006,0.00167003,0.05,-0.0264559,-2.73994,3.4351,0.00256921
12,20,5.75,2.054,0.392,-0.233,307.5,0.0451237,0.00225619,0.05,-0.0264559,-2.73994,3.4351,0.00256921
12,21,5.75,2.054,0.392,-0.233,322.5,0.0531683,0.00265841,0.05,-0.0264559,-2.73994,3.4351,0.00256921
12,22,5.75,2.054,0.392,-0.233,337.5,0.0532513,0.00266256,0.05,-0.0264559,-2.73994,3.4351,0.00256921
12,23,5.75,2.054,0.392,-0.233,352.5,0.0602123,0.00301062,0.05,-0.0264559,-2.73994,3.4351,0.00256921
13,0,5.75,2.074,0.398,-0.279,7.5,0.056145,0.00280725,0.05,-0.908856,3.0733,1.40281,0.00700706
13,1,5.75,2.074,0.398,-0.279,22.5,0.0519587,0.00259794,0.05,-0.908856,3.0733,1.40281,0.00700706
13,2,5.75,2.074,0.398,-0.279,37.5,0.0411872,0.00205936,0.05,-0.908856,3.0733,1.40281,0.00700706
13,3,5.75,2.074,0.398,-0.279,52.5,0.0365859,0.00182929,0.05,-0.908856,3.0733,1.40281,0.00700706
13,4,5.75,2.074,0.398,-0.279,67.5,0.0310089,0.00155045,0.05,-0.908856,3.0733,1.40281,0.00700706
13,5,5.75,2.074,0.398,-0.279,82.5,0.0248287,0.00124144,0.05,-0.908856,3.0733,1.40281,0.00700706
13,6,5.75,2.074,0.398,-0.279,97.5,0.0177805,0.000889023,0.05,-0.908856,3.0733,1.40281,0.00700706
13,7,5.75,2.074,0.398,-0.279,112.5,0.0166156,0.000830781,0.05,-0.908856,3.0733,1.40281,0.00700706
13,8,5.75,2.074,0.398,-0.279,127.5,0.0154608,0.000773042,0.05,-0.908856,3.0733,1.40281,0.00700706
13,9,5.75,2.074,0.398,-0.279,142.5,0.0130512,0.000652558,0.05,-0.908856,3.0733,1.40281,0.00700706
13,10,5.75,2.074,0.398,-0.279,157.5,0.0140255,0.000701273,0.05,-0.908856,3.0733,1.40281,0.00700706
13,11,5.75,2.074,0.398,-0.279,172.5,0.0116065,0.000580325,0.05,-0.908856,3.0733,1.40281,0.00700706
13,12,5.75,2.074,0.398,-0.279,187.5,0.0105119,0.000525595,0.05,-0.908856,3.0733,1.40281,0.00700706
13,13,5.75,2.074,0.398,-0.279,202.5,0.012577,0.000628851,0.05,-0.908856,3.0733,1.40281,0.00700706
13,14,5.75,2.074,0.398,-0.279,217.5,0.0150051,0.000750256,0.05,-0.908856,3.0733,1.40281,0.00700706
13,15,5.75,2.074,0.398,-0.279,232.5,0.014825,0.00074125,0.05,-0.908856,3.0733,1.40281,0.00700706
13,16,5.75,2.074,0.398,-0.279,247.5,0.0176635,0.000883176,0.05,-0.908856,3.0733,1.40281,0.00700706
13,17,5.75,2.074,0.398,-0.279,262.5,0.020233,0.00101165,0.05,-0.908856,3.0733,1.40281,0.00700706
13,18,5.75,2.074,0.398,-0.279,277.5,0.0256391,0.00128195,0.05,-0.908856,3.0733,1.40281,0.00700706
13,19,5.75,2.074,0.398,-0.279,292.5,0.0302004,0.00151002,0.05,-0.908856,3.0733,1.40281,0.00700706
13,20,5.75,2.074,0.398,-0.279,307.5,0.0372627,0.00186314,0.05,-0.908856,3.0733,1.40281,0.00700706
13,21,5.75,2.074,0.398,-0.279,322.5,0.0477715,0.00238858,0.05,-0.908856,3.0733,1.40281,0.00700706
13,22,5.75,2.074,0.398,-0.279,337.5,0.0522979,0.0026149,0.05,-0.908856,3.0733,1.40281,0.00700706
13,23,5.75,2.074,0.398,-0.279,352.5,0.0504021,0.00252011,0.05,-0.908856,3.0733,1.40281,0.00700706
14,0,5.75,2.084,0.4,-0.324,7.5,0.0534132,0.00267066,0.05,-1.6734,6.47401,-0.46,0.0149512
14,1,5.75,2.084,0.4,-0.324,22.5,0.0460749,0.00230375,0.05,-1.6734,6.47401,-0.46,0.0149512
14,2,5.75,2.084,0.4,-0.324,37.5,0.0440044,0.00220022,0.05,-1.6734,6.47401,-0.46,0.0149512
14,3,5.75,2.084,0.4,-0.324,52.5,0.0410679,0.0020534,0.05,-1.6734,6.47401,-0.46,0.0149512
14,4,5.75,2.084,0.4,-0.324,67.5,0.0326044,0.00163022,0.05,-1.6734,6.47401,-0.46,0.0149512
14,5,5.75,2.084,0.4,-0.324,82.5,0.02771,0.0013855,0.05,-1.6734,6.47401,-0.46,0.0149512
14,6,5.75,2.084,0.4,-0.324,97.5,0.0255799,0.001279,0.05,-1.6734,6.47401,-0.46,0.0149512
14,7,5.75,2.084,0.4,-0.324,112.5,0.0251,0.001255,0.05,-1.6734,6.47401,-0.46,0.0149512
14,8,5.75,2.084,0.4,-0.324,127.5,0.0210183,0.00105091,0.05,-1.6734,6.47401,-0.46,0.0149512
14,9,5.75,2.084,0.4,-0.324,142.5,0.0202311,0.00101155,0.05,-1.6734,6.47401,-0.46,0.0149512
14,10,5.75,2.084,0.4,-0.324,157.5,0.0206126,0.00103063,0.05,-1.6734,6.47401,-0.46,0.0149512
14,11,5.75,2.084,0.4,-0.324,172.5,0.0205002,0.00102501,0.05,-1.6734,6.47401,-0.46,0.0149512
14,12,5.75,2.084,0.4,-0.324,187.5,0.020131,0.00100655,0.05,-1.6734,6.47401,-0.46,0.0149512
14,13,5.75,2.084,0.4,-0.324,202.5,0.0187304,0.000936522,0.05,-1.6734,6.47401,-0.46,0.0149512
14,14,5.75,2.084,0.4,-0.324,217.5,0.0195978,0.000979892,0.05,-1.6734,6.47401,-0.46,0.0149512
14,15,5.75,2.084,0.4,-0.324,232.5,0.0216586,0.00108293,0.05,-1.6734,6.47401,-0.46,0.0149512
14,16,5.75,2.084,0.4,-0.324,247.5,0.0233273,0.00116636,0.05,-1.6734,6.47401,-0.46,0.0149512
14,17,5.75,2.084,0.4,-0.324,262.5,0.0241754,0.00120877,0.05,-1.6734,6.47401,-0.46,0.0149512
14,18,5.75,2.084,0.4,-0.324,277.5,0.027692,0.0013846,0.05,-1.6734,6.47401,-0.46,0.0149512
14,19,5.75,2.084,0.4,-0.324,292.5,0.0331958,0.00165979,0.05,-1.6734,6.47401,-0.46,0.0149512
14,20,5.75,2.084,0.4,-0.324,307.5,0.0345687,0.00172844,0.05,-1.6734,6.47401,-0.46,0.0149512
14,21,5.75,2.084,0.4,-0.324,322.5,0.0431661,0.00215831,0.05,-1.6734,6.47401,-0.46,0.0149512
14,22,5.75,2.084,0.4,-0.324,337.5,0.0539497,0.00269748,0.05,-1.6734,6.47401,-0.46,0.0149512
14,23,5.75,2.084,0.4,-0.324,352.5,0.0543936,0.00271968,0.05,-1.6734,6.47401,-0.46,0.0149512
15,0,5.75,2.091,0.401,-0.371,7.5,0.0541343,0.00270672,0.05,-2.54517,8.77472,-2.37117,0.0272511
15,1,5.75,2.091,0.401,-0.371,22.5,0.0558918,0.00279459,0.05,-2.54517,8.77472,-2.37117,0.0272511
15,2,5.75,2.091,0.401,-0.371,37.5,0.0529572,0.00264786,0.05,-2.54517,8.77472,-2.37117,0.0272511
15,3,5.75,2.091,0.401,-0.371,52.5,0.0478704,0.00239352,0.05,-2.54517,8.77472,-2.37117,0.0272511
15,4,5.75,2.091,0.401,-0.371,67.5,0.0436165,0.00218082,0.05,-2.54517,8.77472,-2.37117,0.0272511
15,5,5.75,2.091,0.401,-0.371,82.5,0.0409266,0.00204633,0.05,-2.54517,8.77472,-2.37117,0.0272511
15,6,5.75,2.091,0.401,-0.371,97.5,0.0387708,0.00193854,0.05,-2.54517,8.77472,-2.37117,0.0272511
15,7,5.75,2.091,0.401,-0.371,112.5,0.0391497,0.00195748,0.05,-2.54517,8.77472,-2.37117,0.0272511
15,8,5.75,2.091,0.401,-0.371,127.5,0.0328536,0.00164268,0.05,-2.54517,8.77472,-2.37117,0.0272511
15,9,5.75,2.091,0.401,-0.371,142.5,0.03563,0.0017815,0.05,-2.54517,8.77472,-2.37117,0.0272511
15,10,5.75,2.091,0.401,-0.371,157.5,0.0327696,0.00163848,0.05,-2.54517,8.77472,-2.37117,0.0272511
15,11,5.75,2.091,0.401,-0.371,172.5,0.0335181,0.00167591,0.05,-2.54517,8.77472,-2.37117,0.0272511
15,12,5.75,2.091,0.401,-0.371,187.5,0.0339744,0.00169872,0.05,-2.54517,8.77472,-2.37117,0.0272511
15,13,5.75,2.091,0.401,-0.371,202.5,0.0327263,0.00163631,0.05,-2.54517,8.77472,-2.37117,0.0272511
15,14,5.75,2.091,0.401,-0.371,217.5,0.0353722,0.00176861,0.05,-2.54517,8.77472,-2.37117,0.0272511
15,15,5.75,2.091,0.401,-0.371,232.5,0.0377854,0.00188927,0.05,-2.54517,8.77472,-2.37117,0.0272511
15,16,5.75,2.091,0.401,-0.371,247.5,0.0346903,0.00173451,0.05,-2.54517,8.77472,-2.37117,0.0272511
15,17,5.75,2.091,0.401,-0.371,262.5,0.0360182,0.00180091,0.05,-2.54517,8.77472,-2.37117,0.0272511
15,18,5.75,2.091,0.401,-0.371,277.5,0.0414304,0.00207152,0.05,-2.54517,8.77472,-2.37117,0.0272511
15,19,5.75,2.091,0.401,-0.371,292.5,0.0420423,0.00210212,0.05,-2.54517,8.77472,-2.37117,0.0272511
15,20,5.75,2.091,0.401,-0.371,307.5,0.0425837,0.00212918,0.05,-2.54517,8.77472,-2.37117,0.0272511
15,21,5.75,2.091,0.401,-0.371,322.5,0.0496083,0.00248042,0.05,-2.54517,8.77472,-2.37117,0.0272511
15,22,5.75,2.091,0.401,-0.371,337.5,0.0552502,0.00276251,0.05,-2.54517,8.77472,-2.37117,0.0272511
15,23,5.75,2.091,0.401,-0.371,352.5,0.0559102,0.00279551,0.05,-2.54517,8.77472,-2.37117,0.0272511
16,0,5.75,2.161,0.336,-0.171,7.5,0.214228,0.0107114,0.05,4.0952,-20.7586,8.04095,0.0188665
16,1,5.75,2.161,0.336,-0.171,22.5,0.19162,0.00958099,0.05,4.0952,-20.7586,8.04095,0.0188665
16,2,5.75,2.161,0.336,-0.171,37.5,0.170538,0.00852692,0.05,4.0952,-20.7586,8.04095,0.0188665
16,3,5.75,2.161,0.336,-0.171,52.5,0.16357,0.0081785,0.05,4.0952,-20.7586,8.04095,0.0188665
16,4,5.75,2.161,0.336,-0.171,67.5,0.117553,0.00587767,0.05,4.0952,-20.7586,8.04095,0.0188665
16,5,5.75,2.161,0.336,-0.171,82.5,0.0993043,0.00496522,0.05,4.0952,-20.7586,8.04095,0.0188665
16,6,5.75,2.161,0.336,-0.171,97.5,0.0791888,0.00395944,0.05,4.0952,-20.7586,8.04095,0.0188665
16,7,5.75,2.161,0.336,-0.171,112.5,0.063953,0.00319765,0.05,4.0952,-20.7586,8.04095,0.0188665
16,8,5.75,2.161,0.336,-0.171,127.5,0.0469703,0.00234852,0.05,4.0952,-20.7586,8.04095,0.0188665
16,9,5.75,2.161,0.336,-0.171,142.5,0.0432797,0.00216398,0.05,4.0952,-20.7586,8.04095,0.0188665
16,10,5.75,2.161,0.336,-0.171,157.5,0.041162,0.0020581,0.05,4.0952,-20.7586,8.04095,0.0188665
16,11,5.75,2.161,0.336,-0.171,172.5,0.0389421,0.0019471,0.05,4.0952,-20.7586,8.04095,0.0188665
16,12,5.75,2.161,0.336,-0.171,187.5,0.0399218,0.00199609,0.05,4.0952,-20.7586,8.04095,0.0188665
16,13,5.75,2.161,0.336,-0.171,202.5,0.0397501,0.0019875,0.05,4.0952,-20.7586,8.04095,0.0188665
16,14,5.75,2.161,0.336,-0.171,217.5,0.0437564,0.00218782,0.05,4.0952,-20.7586,8.04095,0.0188665
16,15,5.75,2.161,0.336,-0.171,232.5,0.0525962,0.00262981,0.05,4.0952,-20.7586,8.04095,0.0188665
16,16,5.75,2.161,0.336,-0.171,247.5,0.0634115,0.00317057,0.05,4.0952,-20.7586,8.04095,0.0188665
16,17,5.75,2.161,0.336,-0.171,262.5,0.0810634,0.00405317,0.05,4.0952,-20.7586,8.04095,0.0188665
16,18,5.75,2.161,0.336,-0.171,277.5,0.0903629,0.00451815,0.05,4.0952,-20.7586,8.04095,0.0188665
16,19,5.75,2.161,0.336,-0.171,292.5,0.11682,0.005841,0.05,4.0952,-20.7586,8.04095,0.0188665
16,20,5.75,2.161,0.336,-0.171,307.5,0.138681,0.00693403,0.05,4.0952,-20.7586,8.04095,0.0188665
16,21,5.75,2.161,0.336,-0.171,322.5,0.172292,0.00861458,0.05,4.0952,-20.7586,8.04095,0.0188665
16,22,5.75,2.161,0.336,-0.171,337.5,0.193353,0.00966767,0.05,4.0952,-20.7586,8.04095,0.0188665
16,23,5.75,2.161,0.336,-0.171,352.5,0.200588,0.0100294,0.05,4.0952,-20.7586,8.04095,0.0188665
17,0,5.75,2.19,0.342,-0.231,7.5,0.192541,0.00962707,0.05,2.95884,-5.06028,5.37988,0.00816746
17,1,5.75,2.19,0.342,-0.231,22.5,0.159806,0.00799032,0.05,2.95884,-5.06028,5.37988,0.00816746
17,2,5.75,2.19,0.342,-0.231,37.5,0.126864,0.00634321,0.05,2.95884,-5.06028,5.37988,0.00816746
17,3,5.75,2.19,0.342,-0.231,52.5,0.100241,0.00501207,0.05,2.95884,-5.06028,5.37988,0.00816746
17,4,5.75,2.19,0.342,-0.231,67.5,0.0735634,0.00367817,0.05,2.95884,-5.06028,5.37988,0.00816746
17,5,5.75,2.19,0.342,-0.231,82.5,0.0491837,0.00245919,0.05,2.95884,-5.06028,5.37988,0.00816746
17,6,5.75,2.19,0.342,-0.231,97.5,0.0321786,0.00160893,0.05,2.95884,-5.06028,5.37988,0.00816746
17,7,5.75,2.19,0.342,-0.231,112.5,0.0280604,0.00140302,0.05,2.95884,-5.06028,5.37988,0.00816746
17,8,5.75,2.19,0.342,-0.231,127.5,0.0209359,0.0010468,0.05,2.95884,-5.06028,5.37988,0.00816746
17,9,5.75,2.19,0.342,-0.231,142.5,0.0159164,0.000795821,0.05,2.95884,-5.06028,5.37988,0.00816746
17,10,5.75,2.19,0.342,-0.231,157.5,0.0133687,0.000668433,0.05,2.95884,-5.06028,5.37988,0.00816746
17,11,5.75,2.19,0.342,-0.231,172.5,0.0131713,0.000658565,0.05,2.95884,-5.06028,5.37988,0.00816746
17,12,5.75,2.19,0.342,-0.231,187.5,0.0134357,0.000671785,0.05,2.95884,-5.06028,5.37988,0.00816746
17,13,5.75,2.19,0.342,-0.231,202.5,0.0144821,0.000724105,0.05,2.95884,-5.06028,5.37988,0.00816746
17,14,5.75,2.19,0.342,-0.231,217.5,0.0174894,0.000874472,0.05,2.95884,-5.06028,5.37988,0.00816746
17,15,5.75,2.19,0.342,-0.231,232.5,0.0204169,0.00102084,0.05,2.95884,-5.06028,5.37988,0.00816746
17,16,5.75,2.19,0.342,-0.231,247.5,0.0301833,0.00150916,0.05,2.95884,-5.06028,5.37988,0.00816746
17,17,5.75,2.19,0.342,-0.231,262.5,0.0368239,0.0018412,0.05,2.95884,-5.06028,5.37988,0.00816746
17,18,5.75,2.19,0.342,-0.231,277.5,0.0532631,0.00266315,0.05,2.95884,-5.06028,5.37988,0.00816746
17,19,5.75,2.19,0.342,-0.231,292.5,0.0754648,0.00377324,0.05,2.95884,-5.06028,5.37988,0.00816746
17,20,5.75,2.19,0.342,-0.231,307.5,0.108777,0.00543883,0.05,2.95884,-5.06028,5.37988,0.00816746
17,21,5.75,2.19,0.342,-0.231,322.5,0.124413,0.00622064,0.05,2.95884,-5.06028,5.37988,0.00816746
17,22,5.75,2.19,0.342,-0.231,337.5,0.153617,0.00768085,0.05,2.95884,-5.06028,5.37988,0.00816746
17,23,5.75,2.19,0.342,-0.231,352.5,0.169918,0.00849591,0.05,2.95884,-5.06028,5.37988,0.00816746
18,0,5.75,2.194,0.343,-0.278,37.5,0.0998332,0.00499166,0.05,2.27602,0.780711,3.45726,0.00485182
18,1,5.75,2.194,0.343,-0.278,52.5,0.0786961,0.0039348,0.05,2.27602,0.780711,3.45726,0.00485182
18,2,5.75,2.194,0.343,-0.278,67.5,0.055711,0.00278555,0.05,2.27602,0.780711,3.45726,0.00485182
18,3,5.75,2.194,0.343,-0.278,82.5,0.0339613,0.00169807,0.05,2.27602,0.780711,3.45726,0.00485182
18,4,5.75,2.194,0.343,-0.278,97.5,0.0247088,0.00123544,0.05,2.27602,0.780711,3.45726,0.00485182
18,5,5.75,2.194,0.343,-0.278,112.5,0.0166742,0.000833708,0.05,2.27602,0.780711,3.45726,0.00485182
18,6,5.75,2.194,0.343,-0.278,127.5,0.0128756,0.000643778,0.05,2.27602,0.780711,3.45726,0.00485182
18,7,5.75,2.194,0.343,-0.278,142.5,0.00854208,0.000427104,0.05,2.27602,0.780711,3.45726,0.00485182
18,8,5.75,2.194,0.343,-0.278,157.5,0.00703402,0.000351701,0.05,2.27602,0.780711,3.45726,0.00485182
18,9,5.75,2.194,0.343,-0.278,172.5,0.00706705,0.000353352,0.05,2.27602,0.780711,3.45726,0.00485182
18,10,5.75,2.194,0.343,-0.278,187.5,0.00693059,0.000346529,0.05,2.27602,0.780711,3.45726,0.00485182
18,11,5.75,2.194,0.343,-0.278,202.5,0.00758703,0.000379351,0.05,2.27602,0.780711,3.45726,0.00485182
18,12,5.75,2.194,0.343,-0.278,217.5,0.00862481,0.000431241,0.05,2.27602,0.780711,3.45726,0.00485182
18,13,5.75,2.194,0.343,-0.278,232.5,0.0116141,0.000580706,0.05,2.27602,0.780711,3.45726,0.00485182
18,14,5.75,2.194,0.343,-0.278,247.5,0.0175948,0.000879738,0.05,2.27602,0.780711,3.45726,0.00485182
18,15,5.75,2.194,0.343,-0.278,262.5,0.0238034,0.00119017,0.05,2.27602,0.780711,3.45726,0.00485182
18,16,5.75,2.194,0.343,-0.278,277.5,0.0380259,0.00190129,0.05,2.27602,0.780711,3.45726,0.00485182
18,17,5.75,2.194,0.343,-0.278,292.5,0.0529233,0.00264616,0.05,2.27602,0.780711,3.45726,0.00485182
18,18,5.75,2.194,0.343,-0.278,307.5,0.0815625,0.00407813,0.05,2.27602,0.780711,3.45726,0.00485182
18,19,5.75,2.194,0.343,-0.278,322.5,0.107965,0.00539823,0.05,2.27602,0.780711,3.45726,0.00485182
19,0,5.75,2.191,0.342,-0.324,37.5,0.100227,0.00501136,0.05,1.66108,4.15401,1.65988,0.00455494
19,1,5.75,2.191,0.342,-0.324,52.5,0.0611117,0.00305559,0.05,1.66108,4.15401,1.65988,0.00455494
19,2,5.75,2.191,0.342,-0.324,67.5,0.042959,0.00214795,0.05,1.66108,4.15401,1.65988,0.00455494
19,3,5.75,2.191,0.342,-0.324,82.5,0.0286087,0.00143044,0.05,1.66108,4.15401,1.65988,0.00455494
19,4,5.75,2.191,0.342,-0.324,97.5,0.0204068,0.00102034,0.05,1.66108,4.15401,1.65988,0.00455494
19,5,5.75,2.191,0.342,-0.324,112.5,0.0144959,0.000724793,0.05,1.66108,4.15401,1.65988,0.00455494
19,6,5.75,2.191,0.342,-0.324,127.5,0.0108623,0.000543116,0.05,1.66108,4.15401,1.65988,0.00455494
19,7,5.75,2.191,0.342,-0.324,142.5,0.00798533,0.000399267,0.05,1.66108,4.15401,1.65988,0.00455494
19,8,5.75,2.191,0.342,-0.324,157.5,0.00726965,0.000363483,0.05,1.66108,4.15401,1.65988,0.00455494
19,9,5.75,2.191,0.342,-0.324,172.5,0.00658647,0.000329323,0.05,1.66108,4.15401,1.65988,0.00455494
19,10,5.75,2.191,0.342,-0.324,187.5,0.00654774,0.000327387,0.05,1.66108,4.15401,1.65988,0.00455494
19,11,5.75,2.191,0.342,-0.324,202.5,0.00738296,0.000369148,0.05,1.66108,4.15401,1.65988,0.00455494
19,12,5.75,2.191,0.342,-0.324,217.5,0.00817012,0.000408506,0.05,1.66108,4.15401,1.65988,0.00455494
19,13,5.75,2.191,0.342,-0.324,232.5,0.0100047,0.000500235,0.05,1.66108,4.15401,1.65988,0.00455494
